Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACION	NOMBRE_ESTACION
04/05/2012	14.40	29.28	21.11	90.42	240.17	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
05/05/2012	4.60	26.89	21.72	90.21	172.83	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
06/05/2012	0.20	29.56	21.17	84.50	291.66	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
07/05/2012	0.00	28.50	22.00	84.71	201.12	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
08/05/2012	7.20	29.78	21.28	83.29	312.21	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
09/05/2012	11.20	29.22	21.00	85.12	237.24	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
10/05/2012	6.40	27.89	21.22	88.71	238.11	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
11/05/2012	31.20	30.83	20.22	84.88	350.14	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
12/05/2012	22.00	30.39	20.06	86.12	404.99	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
13/05/2012	0.20	29.17	20.44	82.50	343.60	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
14/05/2012	0.00	30.39	22.06	73.58	331.57	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
15/05/2012	0.00	31.22	21.39	72.21	422.97	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
16/05/2012	25.20	29.56	20.67	87.00	326.74	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
17/05/2012	1.00	31.11	21.28	78.58	363.64	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
18/05/2012	15.40	29.00	20.83	89.08	257.79	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
19/05/2012	11.80	27.72	21.22	88.54	234.74	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
20/05/2012	0.00	29.06	21.56	82.38	309.12	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
21/05/2012	35.20	28.72	20.06	88.46	238.44	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
22/05/2012	0.00	30.11	20.28	84.38	300.43	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
23/05/2012	7.40	30.78	21.11	78.83	445.07	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
24/05/2012	2.00	30.33	20.33	82.08	285.65	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
25/05/2012	17.80	30.67	19.83	80.71	371.62	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
26/05/2012	24.80	30.89	20.50	84.92	269.74	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
27/05/2012	33.00	28.83	20.50	87.17	290.73	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
28/05/2012	40.80	28.34	20.56	93.75	296.39	mayo	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
29/05/2012	0.00	31.39	20.39	81.29	296.49	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
30/05/2012	1.80	32.61	19.61	76.08	476.36	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
31/05/2012	0.20	30.06	20.94	82.08	290.38	mayo	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
01/06/2012	51.80	25.11	20.17	92.21	150.40	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
02/06/2012	20.60	30.42	19.83	89.83	179.19	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
03/06/2012	0.00	29.61	19.22	84.65	317.43	junio	2012	SI	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
04/06/2012	2.00	29.78	21.28	80.75	296.92	junio	2012	NO	-73.68548	3.82888	1	FED_CASTILLA_LA_NUEVA
