estacion,date,tmax,tmin,rhum,esol,x,y,modif
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-21,33.22,23.11,88.33,426.146616,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-22,32.56,23.89,83.86,421.1938224,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-23,33.44,23.5,78.54,538.4512109,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-24,33.17,23.06,78.71,462.6115589,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-25,33.11,22.67,80.5,464.4894931,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-26,32.11,24.22,83.38,390.8166883,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-27,30.41571998,22.72,93.08,281.8211882,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-28,29.22,22.89,88.21,324.1603411,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-29,30.89,23.06,86.42,401.898564,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-30,30.22,23.0,90.12,331.8165346,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-31,30.72,23.89,89.25,335.3454,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-01-06,31.5,23.67,86.88,368.7148469,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-02-06,29.06,24.11,88.58,273.1878403,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-03-06,32.11,24.22,83.83,413.4138091,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-04-06,30.0,23.22,88.96,294.8563123,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-06,31.89,23.33,83.42,387.1020931,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-06,30.89,22.61,88.21,294.4229429,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-06,27.17,23.17,92.08,176.2781789,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-06,28.28,22.78,89.62,317.4534331,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-06,32.11,23.56,84.33,385.7400749,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-06,31.28,21.72,89.62,194.0669626,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-06,26.44,21.22,90.5,219.9453091,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-12-06,30.61,22.56,86.12,436.2998429,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-13,31.11,23.72,88.0,371.45952,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-14,27.89,23.0,90.58,301.1298509,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-15,26.89,22.11,90.83,253.0464797,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-16,29.83,22.67,87.88,412.8153466,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-17,26.72,21.72,92.33,237.9198226,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-18,27.83,22.67,90.88,304.6380797,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-19,30.13672057,21.72,93.25,254.6689177,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-20,25.17,20.78,91.29,243.3472589,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-21,27.11,21.39,90.25,273.6005731,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-22,29.5,22.83,89.5,305.0714491,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-23,30.33,22.89,88.5,430.3564906,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-24,28.72,23.22,89.42,259.1549251,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-25,27.25915528,21.17,93.79,220.1655799,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-26,29.72,21.0,89.42,364.9177051,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-27,32.56,23.22,83.12,490.8012091,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-28,28.89,22.67,91.62,261.6519586,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-29,29.11,21.89,89.29,345.0652574,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-30,26.28,21.78,92.88,195.016248,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-01-07,28.5,22.67,92.21,299.3963731,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-02-07,28.89,22.44,92.58,324.9445334,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-03-07,31.11,22.11,87.42,449.1977429,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-04-07,30.17,23.06,91.12,251.5193683,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-07,30.56,22.94,91.5,398.803068,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-07,29.83,22.0,91.0,293.4736574,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-07,27.83,22.06,93.38,185.213844,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-07,28.06013485,21.83,93.96,214.8134206,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-07,27.28,22.22,93.21,210.4111814,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-07,26.28,21.78,93.75,204.0550963,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-07,25.72,22.11,93.62,231.5637374,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-12-07,25.61,21.89,93.08,212.3097523,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-13,29.17,22.0,90.46,342.1348546,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-14,30.06,22.0,90.0,349.1100389,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-15,30.28,22.39,88.75,361.7396626,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-16,29.28,23.28,91.29,265.69674,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-17,29.39,22.11,91.04,336.5423251,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-18,31.89,22.0,85.21,484.2800309,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-19,28.83,22.61,89.75,313.7594746,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-20,28.44,21.94,90.67,279.626472,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-21,31.33,21.89,88.33,417.7268669,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-22,31.33,22.28,86.92,460.1145254,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-23,30.56,23.33,89.96,316.8549706,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-24,31.89,23.11,88.67,459.16524,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-25,31.67,22.06,87.92,394.5931934,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-26,29.33,22.44,91.42,241.6963277,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-27,30.5,22.72,89.25,404.478144,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-28,32.22,22.78,84.08,543.259548,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-29,29.22,22.39,89.83,309.6321466,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-30,30.44,22.28,87.54,347.8924771,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-31,31.61,22.44,84.54,473.7759811,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-01-08,30.83,23.11,88.75,322.5300466,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-02-08,31.89,22.5,83.59,481.865544,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-03-08,29.94807571,20.99807571,83.33638159,409.3604635,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-04-08,29.47066549,21.74066549,88.19052934,347.8299616,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-08,27.94,21.89,91.92,249.703344,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-08,30.61,22.61,89.54,345.5811734,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-08,31.28,21.61,85.71,379.9618157,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-08,30.06,22.94,90.33,333.7151054,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-08,31.0,22.33,89.75,423.6495826,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-08,29.22,22.22,91.08,334.0659283,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-08,31.0,21.67,85.08,520.4766974,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-12-08,30.17,23.28,88.33,356.5805026,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-13,30.89,22.78,88.38,404.1273211,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-14,28.06,22.11,89.54,327.2558371,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-15,31.78,22.5,86.08,452.8917014,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-16,29.56,22.61,89.83,330.4338797,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-17,28.94,23.0,91.79,328.3702157,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-18,25.83,21.89,92.42,250.0541669,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-19,28.5,22.06,89.0,251.6019149,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-20,27.0,22.56,91.79,173.2652294,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-21,30.39,22.5,84.71,493.8141586,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-22,31.33,21.78,84.38,492.8648731,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-23,30.89,23.61,84.5,382.9747651,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-24,32.33,22.22,84.54,417.89196,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-25,26.11,22.28,93.08,211.1169861,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-26,25.28,20.94,93.67,160.3673294,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-27,27.56,21.78,92.04,225.0219226,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-28,32.5909603,22.22,94.12,205.2520214,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-29,31.94,21.72,88.83,517.8971174,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-30,33.78,21.0,80.71,563.0294491,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-31,33.56,22.89,81.96,523.9230163,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-01-09,32.83,23.39,84.0,492.2664106,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-02-09,32.22,23.0,85.79,420.8223629,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-03-09,30.94,22.78,90.29,357.7980643,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-04-09,31.56,22.11,87.54,523.3039171,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-09,31.83,22.89,87.5,344.7969811,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-09,31.67,22.89,85.38,418.407876,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-09,27.11,22.44,92.17,219.1817534,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-09,29.56,22.06,90.29,292.9577414,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-09,33.06,22.11,85.42,500.0876971,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-09,31.11,23.67,87.58,408.7705651,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-09,30.22,23.0,90.04,309.7146931,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-12-09,30.78,22.5,90.5,283.5061603,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-13,32.33,22.83,87.17,524.6040254,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-14,30.33,21.89,90.46,384.1923269,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-15,31.28,23.0,86.33,429.242112,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-16,31.89,23.0,86.46,424.3305917,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-17,32.06,23.39,88.08,406.8926309,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-18,32.33,22.44,85.71,491.152032,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-19,31.94,22.11,84.83,483.929208,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-20,30.39,22.0,89.54,349.275132,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-21,31.06,23.11,90.04,366.2178134,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-22,31.22,23.44,89.88,318.320172,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-23,32.28,22.11,84.92,481.2670814,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-24,32.89,23.22,85.5,500.1908803,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-25,34.5,22.67,82.25,554.2588771,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-26,33.72,23.39,85.38,519.527412,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-27,30.83,23.56,90.0,293.8244803,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-28,31.56,22.17,89.79,350.4720571,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-29,33.67,21.17,82.5,547.4694226,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-30,33.78,23.11,87.0,482.1131837,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-01-10,31.22,22.39,90.12,321.8490374,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-02-10,30.11,22.89,87.54,315.224676,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-03-10,31.39,23.22,89.17,300.1805654,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-04-10,32.89,22.61,84.79,564.3295574,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-10,27.17,23.83,92.25,220.5644083,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-10,29.06,23.56,92.79,288.3144974,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-10,31.22,23.33,89.96,421.4208254,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-10,32.06,22.94,87.5,448.7643734,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-10,30.78,22.94,90.17,392.612076,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-10,25.0,22.33,94.04,194.0359981,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-10,29.0,22.33,91.75,282.1235054,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-12-10,30.56,23.0,90.08,384.4399666,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-13,28.72,22.06,90.67,276.1801531,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-14,31.22,22.22,91.08,338.6059891,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-15,30.33,22.06,89.94,509.0027256,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-16,31.72,23.61,85.92,429.4072051,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-17,30.61,23.5,87.46,433.5345331,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-18,32.33,22.78,85.88,417.2934974,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-19,32.56,23.72,85.5,407.9244629,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-20,30.78,22.5,87.33,352.886544,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-21,32.28,23.22,88.25,416.7775814,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-22,25.67,22.28,93.79,196.3820049,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-23,32.39,21.83,87.5,553.577868,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-24,32.61,23.0,84.54,513.7697894,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-25,29.78,23.11,92.17,287.5303051,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-26,31.56,22.39,89.33,339.988644,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-27,29.33,21.72,90.0,333.797652,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-28,31.11,22.78,88.92,474.64272,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-29,31.06,22.17,89.33,426.2291626,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-30,32.28,23.28,85.71,513.6872429,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-31,32.33,23.0,85.67,391.4976974,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-01-11,33.28,24.22,85.92,477.9858557,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-02-11,32.89,23.44,85.17,557.3543731,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-03-11,32.67,23.39,88.46,398.803068,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-04-11,32.56,23.39,83.92,503.3689229,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-11,32.94,23.56,82.96,514.8016214,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-11,32.17,24.0,86.08,451.0756771,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-11,31.33,24.5,88.25,441.8717357,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-11,31.33,23.28,89.46,337.409064,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-11,33.0,22.17,87.08,549.0997171,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-11,32.89,23.44,89.67,432.5027011,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-11,30.61,22.89,90.71,346.695552,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-12-11,26.0,22.94,93.88,197.3244302,-72.8243,4.4789,SI
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-13,31.83,22.89,87.5,456.069744,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-14,30.44,24.0,89.33,317.2057934,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-15,28.33,22.89,90.9,362.1317587,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-16,28.61,22.28,92.0,309.7146931,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-17,32.17,23.11,86.75,550.7506483,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-18,32.39,23.89,84.91,518.4543067,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-19,31.89,23.11,85.12,490.9869389,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-20,31.72,22.67,85.88,415.9933891,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-21,31.89,23.11,84.46,480.0495197,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-22,31.89,22.78,85.88,516.3493694,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-23,31.94,23.22,86.08,461.1463574,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-24,31.72,23.11,88.96,344.7144346,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-25,31.11,23.33,86.92,368.4465706,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-26,32.0,23.28,84.46,386.0702611,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-27,31.67,22.28,83.38,498.374856,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-28,32.56,22.17,83.29,520.7243371,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-29,31.17,23.28,87.62,302.1616829,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-30,31.39,24.11,86.5,367.0845523,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-01-12,31.06,23.28,88.21,293.3911109,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-02-12,31.89,22.67,85.67,417.1077677,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-03-12,33.0,22.22,84.33,434.9997346,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-04-12,33.39,22.5,82.88,501.0369826,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-05-12,32.89,23.5,87.96,464.1593069,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-06-12,29.61,22.22,90.71,265.0157309,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-07-12,31.94,22.56,87.0,450.7454909,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-08-12,32.61,22.72,85.21,504.9166709,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-09-12,29.44,22.83,90.42,186.4107691,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-10-12,32.61,23.06,84.33,490.9043923,-72.8243,4.4789,NO
20-FEDEARROZ_VILLANUEVA_TROMPILLOS,2014-11-12,30.72,22.61,90.08,326.4922814,-72.8243,4.4789,NO
