Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACION	NOMBRE_ESTACION
22/04/2012	25.40	25.67	21.56	97.33	206.12	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
23/04/2012	0.00	28.94	23.28	91.09	322.49	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
24/04/2012	1.20	30.67	23.00	83.91	615.43	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
25/04/2012	1.00	30.89	23.89	90.42	301.05	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
26/04/2012	0.00	30.39	22.83	92.17	332.50	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
27/04/2012	0.00	30.78	23.44	85.79	376.78	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
28/04/2012	0.20	30.28	23.44	86.29	390.20	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
29/04/2012	0.00	30.44	22.78	82.83	491.23	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
30/04/2012	0.60	31.50	22.44	84.75	485.21	abril	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
01/05/2012	0.00	31.44	23.61	85.78	394.70	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
02/05/2012	13.20	31.28	21.67	91.50	280.14	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
03/05/2012	0.00	30.61	23.39	87.09	367.95	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
04/05/2012	2.00	30.39	23.17	89.39	368.67	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
05/05/2012	0.00	31.28	22.44	86.65	546.52	mayo	2012	NO	-73.15572	4.06062	17	FED_PTO._LOPEZ_LA_COQUERA
