Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	A?	Modif	X	Y	ESTACION	NOMBRE_ESTACION
20/08/2020	0.00	31.86	22.31	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/08/2020	0.00	32.45	20.89	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/08/2020	14.60	30.46	22.18	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/08/2020	8.80	31.40	22.07	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/08/2020	13.80	31.73	23.12	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/08/2020	0.70	30.57	23.57	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/08/2020	1.10	30.84	23.17	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/08/2020	0.00	28.63	22.52	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/08/2020	0.00	27.56	23.17	76.00	584.02	agosto	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/08/2020	0.00	31.84	24.00	85.88	432.19	agosto	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/08/2020	0.00	30.01	22.84	86.51	407.46	agosto	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
31/08/2020	0.00	33.12	22.90	79.69	489.28	agosto	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/09/2020	0.00	31.57	21.96	84.31	472.25	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/09/2020	0.80	32.36	22.03	82.39	515.44	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/09/2020	0.80	31.41	22.69	83.66	485.38	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/09/2020	1.40	30.75	22.36	86.46	409.93	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/09/2020	3.40	30.93	22.82	85.97	431.83	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/09/2020	0.00	31.38	23.27	87.23	459.42	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/09/2020	38.80	31.89	23.66	85.59	465.16	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/09/2020	7.80	32.16	23.71	84.97	450.73	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/09/2020	1.20	32.75	23.80	79.81	443.77	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/09/2020	0.00	30.63	23.74	88.03	392.23	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/09/2020	0.00	31.64	22.30	77.71	444.06	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/09/2020	28.30	31.22	21.50	76.35	477.48	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/09/2020	0.00	33.12	22.23	75.96	485.89	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/09/2020	74.10	33.40	21.62	74.98	524.28	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/09/2020	22.30	30.91	22.35	83.43	433.42	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/09/2020	36.30	32.08	22.85	83.78	523.21	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/09/2020	0.00	31.25	21.97	82.41	418.81	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/09/2020	0.00	32.09	22.92	83.60	517.91	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/09/2020	8.60	33.08	23.42	85.44	486.31	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/09/2020	2.10	30.92	23.25	87.48	472.63	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/09/2020	0.00	32.38	23.66	84.68	447.08	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/09/2020	11.40	32.97	23.47	83.58	533.94	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/09/2020	12.10	29.28	24.17	87.52	348.01	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/09/2020	0.00	29.80	21.52	93.55	320.30	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/09/2020	0.00	33.79	23.46	76.31	440.34	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/09/2020	6.10	32.38	23.16	79.69	461.33	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/09/2020	16.70	32.34	23.00	80.45	435.22	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/09/2020	14.30	30.30	25.03	81.01	464.71	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/09/2020	3.30	32.84	22.46	82.32	509.26	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/09/2020	0.10	33.44	22.94	76.86	480.19	septiembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/10/2020	2.00	28.31	24.58	88.00	313.11	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/10/2020	34.60	31.19	22.31	82.16	425.41	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/10/2020	10.50	31.84	23.00	86.73	517.57	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/10/2020	2.80	32.27	23.60	82.15	471.46	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/10/2020	0.00	31.22	23.28	84.77	442.20	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/10/2020	6.40	31.02	22.80	86.07	446.04	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/10/2020	9.50	32.33	21.11	77.57	485.39	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/10/2020	10.50	31.55	22.16	84.09	511.54	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/10/2020	36.50	31.77	21.88	78.97	471.59	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/10/2020	0.40	33.17	22.12	80.83	475.85	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/10/2020	1.80	33.13	21.57	77.75	521.84	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/10/2020	0.20	31.53	20.48	79.73	509.19	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/10/2020	0.00	30.96	22.52	82.72	433.09	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/10/2020	0.00	31.32	22.44	87.59	446.38	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/10/2020	3.00	31.68	22.46	79.17	443.54	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/10/2020	0.00	32.39	23.56	82.49	449.91	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/10/2020	3.40	31.51	22.95	86.03	451.67	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/10/2020	0.00	28.17	26.44	68.69	300.37	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/10/2020	0.00	26.94	24.83	76.75	252.26	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/10/2020	11.00	37.39	27.06	59.78	372.49	octubre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/10/2020	0.60	29.94	22.83	87.22	395.00	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/10/2020	1.77	34.17	27.89	64.75	422.50	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/10/2020	0.00	30.74	21.19	83.47	492.87	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/10/2020	0.00	32.73	21.17	75.45	526.26	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/10/2020	0.00	32.22	21.50	79.44	508.95	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/10/2020	0.30	32.05	22.94	85.04	513.00	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/10/2020	0.00	32.83	21.78	76.60	488.32	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/10/2020	0.00	31.52	23.35	83.25	450.92	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/10/2020	2.10	30.45	21.34	87.29	448.77	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/10/2020	0.90	31.36	23.25	87.18	459.58	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
31/10/2020	101.10	28.16	24.27	88.23	317.59	octubre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/11/2020	9.50	30.66	23.49	84.29	420.23	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/11/2020	7.50	31.76	23.71	81.98	413.33	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/11/2020	5.70	28.41	22.97	86.89	399.08	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/11/2020	4.00	30.63	23.35	80.68	390.96	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/11/2020	1.30	30.71	22.77	82.66	482.77	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/11/2020	4.00	32.04	22.99	85.07	491.95	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/11/2020	15.90	30.90	23.62	84.09	491.01	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/11/2020	0.00	31.32	22.59	79.68	408.89	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/11/2020	0.00	31.25	22.30	76.81	432.37	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/11/2020	0.00	32.91	22.13	81.07	496.87	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/11/2020	0.00	31.31	22.70	84.72	475.40	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/11/2020	0.00	32.45	22.51	82.57	514.01	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/11/2020	0.00	31.44	23.06	85.27	484.83	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/11/2020	0.00	32.38	23.05	81.96	447.76	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/11/2020	0.00	32.75	21.80	74.46	507.88	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/11/2020	25.20	28.69	22.74	87.60	333.90	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/11/2020	0.60	30.77	22.38	84.91	396.86	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/11/2020	1.80	30.17	22.72	86.85	421.56	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/11/2020	0.60	27.06	26.56	71.50	293.36	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/11/2020	1.40	29.67	23.28	87.24	396.49	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/11/2020	0.60	31.84	21.79	82.84	513.44	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/11/2020	9.50	30.05	21.89	82.63	427.77	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/11/2020	37.70	30.72	23.22	87.64	444.80	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/11/2020	8.40	30.85	22.62	84.88	432.25	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/11/2020	0.25	32.05	21.94	80.82	497.32	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/11/2020	0.00	32.27	22.16	80.87	495.71	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/11/2020	4.00	31.57	23.07	84.58	480.17	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/11/2020	0.00	32.82	22.77	81.08	496.32	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/11/2020	0.00	30.93	22.43	86.43	448.16	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/11/2020	0.00	31.07	22.73	86.32	433.01	noviembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/12/2020	0.00	30.70	22.70	83.70	450.86	diciembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/12/2020	5.59	32.06	24.22	88.50	296.14	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/12/2020	0.25	32.33	23.78	81.42	539.65	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/12/2020	0.00	32.06	22.67	81.04	546.87	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/12/2020	0.25	31.39	22.67	86.83	425.28	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/12/2020	0.00	32.22	22.78	86.92	457.18	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/12/2020	0.00	32.39	22.89	88.38	399.75	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/12/2020	0.51	31.89	22.78	90.96	364.67	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/12/2020	0.25	33.00	22.61	89.83	433.62	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/12/2020	0.25	32.22	22.11	85.79	433.12	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/12/2020	0.00	32.22	21.89	82.58	549.29	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/12/2020	0.00	32.28	21.83	81.12	540.33	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/12/2020	0.00	32.17	20.67	78.75	568.46	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/12/2020	0.00	33.39	19.94	79.79	546.62	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/12/2020	0.51	33.00	22.61	80.33	527.27	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/12/2020	0.00	33.33	21.56	80.79	546.62	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/12/2020	0.00	32.67	22.06	80.71	498.89	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/12/2020	0.00	32.33	21.00	85.07	633.81	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/12/2020	0.00	31.63	21.69	81.88	487.38	diciembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/12/2020	0.00	32.43	21.98	82.29	518.75	diciembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/12/2020	0.00	31.44	21.22	81.37	504.84	diciembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/12/2020	0.00	30.97	21.91	86.67	463.49	diciembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/12/2020	0.00	30.05	22.10	85.43	463.38	diciembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/12/2020	0.00	31.44	21.94	85.33	482.48	diciembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/12/2020	0.00	34.00	20.17	75.47	506.61	diciembre	2020	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/12/2020	0.00	33.56	23.11	77.96	456.94	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/12/2020	0.51	32.78	23.17	77.75	463.46	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/12/2020	0.00	33.11	21.50	77.62	539.90	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/12/2020	0.00	33.56	21.67	79.83	495.03	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/12/2020	0.00	33.61	21.94	79.17	559.93	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
31/12/2020	1.02	29.61	22.39	87.17	251.33	diciembre	2020	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/01/2021	0.25	33.33	19.78	81.54	443.85	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/01/2021	14.73	31.33	23.11	84.54	415.75	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/01/2021	0.00	31.06	21.83	81.71	373.61	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/01/2021	0.00	31.17	21.78	81.13	616.35	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/01/2021	0.00	33.22	19.00	73.21	568.79	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/01/2021	0.00	33.39	18.72	76.38	529.08	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/01/2021	0.00	33.50	20.72	79.04	350.99	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/01/2021	52.32	26.06	21.78	95.38	208.08	enero	2021	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/01/2021	3.04	31.28	21.78	92.12	268.36	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/01/2021	6.10	30.61	22.44	88.00	351.17	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/01/2021	0.51	31.67	22.89	83.42	450.48	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/01/2021	0.00	31.33	20.50	80.42	553.31	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/01/2021	0.00	32.17	21.28	76.54	552.46	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/01/2021	0.00	32.39	18.78	78.42	546.79	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/01/2021	0.00	33.33	19.78	74.08	570.36	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/01/2021	0.00	32.11	19.22	79.96	563.46	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/01/2021	0.00	32.61	20.11	76.92	537.50	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/01/2021	0.00	32.06	19.61	78.00	557.11	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/01/2021	0.00	32.44	20.28	76.21	566.12	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/01/2021	0.00	32.22	19.56	78.75	522.79	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/01/2021	0.00	32.89	19.78	78.25	469.92	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/01/2021	0.00	32.44	22.94	76.17	438.69	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/01/2021	0.00	32.39	22.94	82.42	284.27	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/01/2021	0.00	32.17	23.11	79.04	464.49	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/01/2021	0.25	32.44	23.78	77.96	384.79	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/01/2021	0.00	32.89	20.67	72.88	549.88	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/01/2021	0.00	33.00	20.00	75.62	529.93	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/01/2021	0.00	32.94	19.72	71.75	557.35	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
29/01/2021	0.00	33.56	20.39	71.17	564.93	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
30/01/2021	0.00	33.67	17.67	72.29	566.39	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
31/01/2021	0.00	34.39	19.06	71.42	556.07	enero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/02/2021	0.25	33.44	23.17	75.25	459.08	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/02/2021	0.00	35.11	21.94	68.83	531.15	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/02/2021	0.00	35.22	20.39	71.71	557.79	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/02/2021	0.00	36.00	21.11	75.46	489.96	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/02/2021	0.00	33.33	23.56	79.67	463.29	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/02/2021	0.00	34.78	22.61	75.08	470.08	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/02/2021	0.00	34.17	21.67	73.04	481.78	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/02/2021	0.00	34.83	22.33	67.83	529.25	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/02/2021	0.00	33.83	21.06	72.46	489.17	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/02/2021	0.00	33.56	24.00	70.79	501.47	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/02/2021	0.00	33.33	24.33	66.29	540.08	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/02/2021	0.00	35.06	20.94	66.38	574.57	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/02/2021	0.00	34.83	21.28	70.62	434.75	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/02/2021	0.00	34.61	22.94	70.79	525.12	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
15/02/2021	0.00	34.39	23.44	70.88	473.78	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
16/02/2021	0.00	34.56	23.83	67.04	512.04	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
17/02/2021	0.00	32.22	24.78	66.00	562.00	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
18/02/2021	0.00	34.22	19.33	63.58	558.47	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
19/02/2021	0.00	34.56	21.56	64.04	483.33	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
20/02/2021	0.00	33.89	21.67	65.83	510.08	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
21/02/2021	0.00	35.11	23.33	66.67	465.44	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
22/02/2021	0.00	34.94	23.61	66.62	451.34	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
23/02/2021	0.00	35.22	20.50	68.33	559.60	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
24/02/2021	0.25	31.61	24.94	74.30	279.48	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
25/02/2021	0.00	34.72	23.83	75.54	392.10	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
26/02/2021	1.27	33.17	23.33	74.12	547.12	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
27/02/2021	0.00	31.28	24.39	70.17	309.90	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
28/02/2021	0.00	32.44	21.78	67.33	432.34	febrero	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
01/03/2021	0.00	33.67	20.89	65.21	534.06	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
02/03/2021	0.00	34.50	18.33	64.79	580.14	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
03/03/2021	0.00	34.89	19.78	58.67	582.90	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
04/03/2021	0.00	36.17	20.89	56.88	563.38	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
05/03/2021	0.00	35.83	24.44	61.71	421.50	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
06/03/2021	0.00	35.00	23.39	74.83	448.93	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
07/03/2021	28.19	32.33	23.06	88.29	209.46	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
08/03/2021	0.00	35.44	23.78	77.67	471.46	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
09/03/2021	0.00	34.89	21.89	73.12	597.00	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
10/03/2021	0.00	32.67	23.50	69.79	537.58	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
11/03/2021	0.00	32.28	22.94	73.96	191.67	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
12/03/2021	0.00	34.94	22.39	67.92	345.31	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
13/03/2021	0.76	31.11	22.89	82.91	440.90	marzo	2021	SI	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
14/03/2021	0.00	35.00	22.06	72.42	540.93	marzo	2021	NO	-72.21025	5.15669	50	FED_YOPAL_EL_RECREO
