Date	Rain	TMAX	TMIN	RHUM	ESOL	Mes	ANIO	Modif	X	Y	ESTACIO	NOMBRE_ESTACION
28/05/2019	0.0	31.6	23.0	90.2	414.5	mayo	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/05/2019	0.0	33.5	23.8	90.2	345.1	mayo	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/05/2019	1.2	34.8	24.2	87.4	469.3	mayo	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
31/05/2019	1.2	32.6	23.6	87.1	539.5	mayo	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/06/2019	0.8	29.9	23.4	93.1	282.1	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/06/2019	0.0	32.9	21.9	87.5	408.2	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/06/2019	11.2	33.1	23.2	90.3	311.4	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/06/2019	46.0	34.2	22.7	89.5	402.3	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/06/2019	0.6	34.4	21.8	84.3	551.7	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/06/2019	50.6	30.4	21.7	96.3	301.3	junio	2019	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/06/2019	0.0	31.3	21.7	87.6	489.3	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/06/2019	0.4	33.4	23.4	87.3	448.3	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/06/2019	0.4	30.9	23.3	89.9	359.0	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/06/2019	26.8	27.8	22.9	95.1	201.5	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/06/2019	13.2	31.1	22.1	93.5	316.4	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/06/2019	11.6	29.1	21.9	92.8	284.2	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/06/2019	32.8	30.6	22.5	93.6	240.8	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/06/2019	3.2	31.3	23.2	90.5	389.1	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/06/2019	3.0	30.7	22.9	92.3	348.0	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/06/2019	3.0	32.7	22.3	89.5	358.5	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/06/2019	6.4	28.6	23.4	94.0	227.7	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/06/2019	2.0	31.6	23.2	91.1	331.1	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/06/2019	0.8	31.1	23.7	91.0	335.5	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/06/2019	8.4	32.4	23.5	91.3	348.3	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/06/2019	10.6	29.3	23.3	94.3	253.7	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/06/2019	22.6	27.6	22.8	95.2	199.1	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/06/2019	13.6	29.6	22.8	94.3	250.1	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/06/2019	18.2	26.7	21.7	96.1	204.7	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/06/2019	0.0	29.1	20.7	92.1	391.7	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/06/2019	0.2	31.3	23.1	90.8	382.8	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/06/2019	0.0	31.3	22.4	82.9	573.0	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/06/2019	0.4	30.3	23.8	88.9	313.8	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/06/2019	18.2	25.7	22.4	95.2	163.5	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/06/2019	7.4	29.7	22.2	94.0	310.7	junio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/07/2019	35.4	27.8	22.3	95.4	168.7	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/07/2019	14.6	27.7	22.3	95.0	207.0	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/07/2019	2.6	30.6	22.7	89.3	426.7	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/07/2019	0.0	31.6	21.6	84.4	521.1	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/07/2019	31.8	30.2	20.9	92.8	153.6	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/07/2019	0.4	31.5	20.3	87.5	560.0	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/07/2019	12.8	33.1	22.6	91.0	372.1	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/07/2019	0.0	31.2	20.8	87.0	519.9	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/07/2019	28.6	27.6	21.6	90.7	250.6	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/07/2019	0.2	30.1	21.7	89.8	368.5	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/07/2019	2.6	31.9	22.8	88.5	457.0	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/07/2019	0.0	31.4	22.8	88.7	389.9	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/07/2019	24.2	28.9	22.6	93.8	277.3	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/07/2019	6.8	31.2	22.0	90.4	445.5	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/07/2019	0.4	31.7	22.9	86.0	554.6	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/07/2019	16.2	27.7	21.6	93.5	183.1	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/07/2019	0.2	32.7	21.3	88.3	391.9	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/07/2019	2.4	32.8	23.1	87.3	424.3	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/07/2019	6.4	31.3	22.9	89.2	393.5	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/07/2019	24.4	32.2	21.3	90.2	433.3	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/07/2019	0.4	31.2	22.6	90.0	367.4	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/07/2019	0.6	31.1	23.2	90.4	375.8	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/07/2019	8.2	28.8	21.6	93.3	288.6	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/07/2019	0.2	30.8	21.3	88.3	402.8	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/07/2019	20.2	31.2	21.6	92.3	297.8	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/07/2019	1.2	31.9	21.2	89.8	365.4	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/07/2019	1.2	29.8	21.1	88.6	341.1	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/07/2019	18.4	30.8	22.4	90.6	327.0	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/07/2019	0.0	32.4	21.9	84.9	460.0	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/07/2019	0.0	33.6	22.6	83.5	443.1	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
31/07/2019	0.2	31.8	23.1	85.5	414.3	julio	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/08/2019	0.0	33.2	22.8	83.6	534.5	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/08/2019	1.8	32.6	22.9	89.2	376.8	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/08/2019	63.8	28.7	22.2	93.9	192.6	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/08/2019	3.4	28.8	21.5	91.7	195.2	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/08/2019	0.4	28.4	20.0	90.6	305.0	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/08/2019	0.0	30.9	21.7	83.3	388.6	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/08/2019	0.0	33.2	22.4	80.1	490.1	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/08/2019	9.2	30.4	22.0	91.9	206.0	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/08/2019	0.0	34.1	21.7	83.3	475.8	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/08/2019	11.2	28.2	22.6	92.2	232.1	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/08/2019	2.0	31.6	23.2	90.3	385.8	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/08/2019	2.0	34.8	22.9	85.9	505.5	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/08/2019	46.2	27.8	23.1	95.1	175.6	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/08/2019	8.4	25.3	22.6	96.0	255.7	agosto	2019	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/08/2019	7.6	25.2	20.7	94.0	279.8	agosto	2019	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/08/2019	0.4	27.2	21.7	92.2	236.8	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/08/2019	0.0	31.0	22.3	86.0	360.3	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/08/2019	0.0	33.4	22.9	83.2	377.0	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/08/2019	56.8	27.5	21.5	92.4	169.9	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/08/2019	0.0	32.8	20.4	84.8	258.0	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/08/2019	0.0	34.9	21.6	77.1	403.2	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/08/2019	0.4	33.1	22.4	83.1	263.1	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/08/2019	65.4	30.9	22.3	90.0	279.0	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/08/2019	7.6	32.1	22.4	86.4	323.5	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/08/2019	0.0	33.8	22.1	83.0	424.8	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/08/2019	5.8	32.8	21.7	84.0	353.9	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/08/2019	0.0	31.8	23.2	87.1	313.2	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/08/2019	6.4	32.3	22.9	87.5	278.1	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/08/2019	2.0	34.1	22.8	82.7	443.7	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/08/2019	0.0	34.6	22.4	80.5	563.4	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
31/08/2019	0.0	31.8	23.2	86.0	300.1	agosto	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/09/2019	23.2	35.4	22.7	79.4	428.5	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/09/2019	0.0	34.8	22.8	80.3	484.6	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/09/2019	0.0	33.6	22.3	84.1	462.9	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/09/2019	0.0	35.3	23.4	80.7	444.5	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/09/2019	0.0	34.8	23.6	80.4	488.1	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/09/2019	12.6	34.1	23.0	82.9	546.8	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/09/2019	0.2	34.1	22.3	80.7	615.0	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/09/2019	1.6	34.9	22.9	78.4	547.3	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/09/2019	0.0	32.7	22.7	82.0	507.7	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/09/2019	0.0	34.6	23.8	79.7	564.2	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/09/2019	1.0	34.8	22.5	81.0	541.2	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/09/2019	24.2	32.6	23.2	88.8	464.1	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/09/2019	0.0	34.3	22.9	82.3	439.6	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/09/2019	4.2	31.7	23.6	86.0	327.3	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/09/2019	0.0	34.1	22.9	81.4	562.3	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/09/2019	0.0	34.3	22.7	78.6	574.5	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/09/2019	21.8	33.7	23.2	89.2	269.7	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/09/2019	0.0	32.9	22.9	86.1	556.3	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/09/2019	0.0	34.3	23.7	83.5	487.3	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/09/2019	14.4	25.3	21.6	94.0	288.1	septiembre	2019	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/09/2019	0.0	29.6	21.6	89.2	307.7	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/09/2019	0.0	34.1	22.3	81.8	577.3	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/09/2019	0.0	26.8	23.4	91.6	177.8	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/09/2019	1.4	33.5	22.2	84.4	482.6	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/09/2019	1.8	34.4	23.4	84.5	511.0	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/09/2019	0.0	33.7	22.9	82.0	528.6	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/09/2019	4.8	31.0	24.2	91.6	215.8	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/09/2019	0.2	34.1	23.2	83.9	612.1	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/09/2019	11.0	32.8	23.1	88.5	468.6	septiembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/09/2019	0.0	32.9	23.9	83.8	416.0	septiembre	2019	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/10/2019	0.0	34.0	23.3	81.3	510.9	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/10/2019	16.2	34.7	23.3	81.3	597.2	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/10/2019	18.0	28.7	22.1	91.6	231.0	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/10/2019	0.0	32.8	21.1	83.3	466.5	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/10/2019	0.0	31.4	22.4	86.0	486.8	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/10/2019	0.0	33.3	22.2	82.1	601.3	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/10/2019	0.0	33.6	23.5	83.2	584.4	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/10/2019	19.0	29.6	22.1	92.8	154.8	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/10/2019	0.2	33.3	20.3	86.5	543.6	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/10/2019	20.8	33.6	23.3	89.0	495.4	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/10/2019	0.0	32.1	23.1	87.4	397.4	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/10/2019	6.2	26.9	23.9	93.4	166.1	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/10/2019	0.2	32.3	22.6	85.0	606.6	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/10/2019	0.4	32.4	23.0	82.0	553.7	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/10/2019	8.8	31.9	22.7	91.5	356.3	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/10/2019	0.0	32.7	22.8	88.0	440.8	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/10/2019	0.0	33.5	22.0	83.8	587.5	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/10/2019	2.6	30.3	23.4	91.7	274.6	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/10/2019	0.4	32.1	23.4	84.9	481.0	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/10/2019	0.0	30.1	22.7	90.7	300.9	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/10/2019	0.2	31.9	22.7	86.1	579.4	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/10/2019	25.2	27.8	22.7	93.0	181.9	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/10/2019	5.6	31.6	22.4	88.9	500.3	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/10/2019	0.0	31.8	22.8	85.8	499.9	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/10/2019	6.4	31.3	22.7	90.4	410.4	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/10/2019	0.0	32.3	22.0	84.5	637.0	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/10/2019	0.0	31.2	22.6	85.9	472.7	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/10/2019	2.4	31.8	22.6	89.3	392.0	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/10/2019	0.0	31.9	23.1	85.5	626.0	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/10/2019	0.0	33.4	23.6	85.1	525.7	octubre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
31/10/2019	14.6	26.4	22.4	93.8	249.4	octubre	2019	SI	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/11/2019	0.0	32.1	22.6	88.7	543.2	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/11/2019	10.4	29.6	22.7	92.1	348.8	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/11/2019	0.0	31.7	21.9	87.5	630.6	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/11/2019	0.6	32.0	23.1	86.3	502.2	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/11/2019	0.2	32.6	23.9	84.8	583.8	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/11/2019	0.4	31.3	22.7	90.6	310.9	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/11/2019	0.0	30.7	22.3	90.8	380.6	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/11/2019	0.0	31.9	23.3	87.2	481.5	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/11/2019	40.6	29.1	23.0	93.7	173.3	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/11/2019	0.8	31.9	22.6	91.8	388.9	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/11/2019	24.8	31.6	21.9	89.4	490.1	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/11/2019	1.8	30.6	22.3	91.6	277.0	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/11/2019	0.0	30.6	23.2	91.4	442.7	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/11/2019	0.0	32.3	23.3	86.4	615.2	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/11/2019	19.0	31.2	24.2	90.7	300.5	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/11/2019	2.2	31.9	23.4	89.5	399.2	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/11/2019	8.2	32.6	22.5	88.1	534.5	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/11/2019	1.0	30.2	23.7	94.0	217.6	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/11/2019	12.4	31.7	23.2	89.0	450.2	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/11/2019	1.0	30.9	23.2	90.6	295.1	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
21/11/2019	0.6	33.3	23.9	88.0	487.2	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
22/11/2019	0.0	31.5	23.4	90.3	461.3	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
23/11/2019	0.4	31.3	23.6	89.8	425.0	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
24/11/2019	0.0	32.3	22.8	85.3	600.3	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
25/11/2019	0.6	30.5	23.2	89.9	383.6	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
26/11/2019	0.2	31.3	23.5	88.7	415.7	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
27/11/2019	13.4	32.2	21.8	88.9	436.3	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
28/11/2019	0.0	32.1	23.2	87.1	538.3	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
29/11/2019	0.0	32.1	22.8	86.6	504.1	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
30/11/2019	0.0	32.1	23.4	86.5	365.1	noviembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
01/12/2019	0.0	32.8	24.6	80.8	575.8	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
02/12/2019	0.0	33.4	24.7	84.8	430.6	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
03/12/2019	0.0	33.1	23.6	84.0	571.3	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
04/12/2019	0.0	33.4	22.7	80.4	588.2	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
05/12/2019	0.0	33.4	23.4	81.5	567.9	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
06/12/2019	0.0	33.7	23.6	80.2	567.7	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
07/12/2019	0.0	33.7	23.6	81.2	564.8	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
08/12/2019	0.0	31.9	23.7	86.5	306.7	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
09/12/2019	0.0	33.6	22.2	80.0	576.8	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
10/12/2019	0.0	34.1	21.6	79.3	479.9	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
11/12/2019	0.0	33.4	22.0	79.5	505.1	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
12/12/2019	0.0	32.4	22.9	82.4	379.0	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
13/12/2019	0.0	32.9	23.5	82.2	352.0	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
14/12/2019	0.0	33.6	23.5	80.2	409.7	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
15/12/2019	0.0	33.4	24.4	84.3	443.0	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
16/12/2019	0.0	32.7	22.4	86.7	362.5	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
17/12/2019	0.0	34.3	22.2	80.3	465.8	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
18/12/2019	0.0	35.2	22.2	77.3	502.0	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
19/12/2019	0.0	35.2	22.4	76.7	488.1	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
20/12/2019	11.0	34.0	23.3	84.3	457.0	diciembre	2019	NO	-73.46865	4.26775	16	FED_CUMARAL_BARCELONA
